Gene stable ID,Transcript stable ID,Protein stable ID,Exon stable ID,Gene description,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Strand,Karyotype band,Transcript start (bp),Transcript end (bp),Transcription start site (TSS),Transcript length (including UTRs and CDS),Gene name,Source of gene name,Transcript count,Gene % GC content,Gene type,Transcript type,Source (gene),Source (transcript),Gene Synonym
GLYMA_15G012700,KRH09808,KRH09808,KRH09808-4,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1140,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09811,KRH09811,KRH09808-2,hypothetical protein,15,1002510,1004331,-1,,1003105,1004171,1004171,555,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09811,KRH09811,KRH09808-3,hypothetical protein,15,1002510,1004331,-1,,1003105,1004171,1004171,555,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09811,KRH09811,KRH09811-1,hypothetical protein,15,1002510,1004331,-1,,1003105,1004171,1004171,555,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09811,KRH09811,KRH09811-4,hypothetical protein,15,1002510,1004331,-1,,1003105,1004171,1004171,555,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09809,KRH09809,KRH09808-1,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1199,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09809,KRH09809,KRH09808-3,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1199,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09809,KRH09809,KRH09809-2,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1199,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09809,KRH09809,KRH09809-4,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1199,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09809,KRH09809,KRH09809-5,hypothetical protein,15,1002510,1004331,-1,,1002510,1004331,1004331,1199,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09812,KRH09812,KRH09811-1,hypothetical protein,15,1002510,1004331,-1,,1003547,1004171,1004171,363,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09812,KRH09812,KRH09812-2,hypothetical protein,15,1002510,1004331,-1,,1003547,1004171,1004171,363,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09810,KRH09810,KRH09808-2,hypothetical protein,15,1002510,1004331,-1,,1002982,1004171,1004171,570,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09810,KRH09810,KRH09808-3,hypothetical protein,15,1002510,1004331,-1,,1002982,1004171,1004171,570,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09810,KRH09810,KRH09811-1,hypothetical protein,15,1002510,1004331,-1,,1002982,1004171,1004171,570,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09810,KRH09810,KRH09809-4,hypothetical protein,15,1002510,1004331,-1,,1002982,1004171,1004171,570,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G012700,KRH09810,KRH09810,KRH09810-5,hypothetical protein,15,1002510,1004331,-1,,1002982,1004171,1004171,570,,,5,34.85,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09904,KRH09904,KRH09904-1,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09904,KRH09904,KRH09904-2,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09904,KRH09904,KRH09904-3,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09903,KRH09903,KRH09904-2,hypothetical protein,15,1367022,1369950,1,,1367022,1369391,1367022,1342,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09903,KRH09903,KRH09903-1,hypothetical protein,15,1367022,1369950,1,,1367022,1369391,1367022,1342,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09903,KRH09903,KRH09903-3,hypothetical protein,15,1367022,1369950,1,,1367022,1369391,1367022,1342,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09903,KRH09903,KRH09903-4,hypothetical protein,15,1367022,1369950,1,,1367022,1369391,1367022,1342,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09905,KRH09905,KRH09904-1,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09905,KRH09905,KRH09904-2,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09905,KRH09905,KRH09904-3,hypothetical protein,15,1367022,1369950,1,,1367273,1369055,1367273,864,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09902,KRH09902,KRH09904-2,hypothetical protein,15,1367022,1369950,1,,1367022,1369950,1367022,1614,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09902,KRH09902,KRH09903-1,hypothetical protein,15,1367022,1369950,1,,1367022,1369950,1367022,1614,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09902,KRH09902,KRH09903-3,hypothetical protein,15,1367022,1369950,1,,1367022,1369950,1367022,1614,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09902,KRH09902,KRH09902-4,hypothetical protein,15,1367022,1369950,1,,1367022,1369950,1367022,1614,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G017500,KRH09902,KRH09902,KRH09902-5,hypothetical protein,15,1367022,1369950,1,,1367022,1369950,1367022,1614,,,4,35.61,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-1,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-2,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-3,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-4,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-5,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-6,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-7,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-8,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-9,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-10,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-11,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-12,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-13,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11131,KRH11131,KRH11131-14,hypothetical protein,15,6983384,6990249,-1,,6983738,6989467,6989467,2697,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-4,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-5,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-6,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-7,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-8,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-9,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-10,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-11,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11131-13,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11132-1,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11132-10,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11132,KRH11132,KRH11132-12,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,4645,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-2,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-3,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-4,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-5,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-6,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-7,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-8,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-9,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-10,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-11,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11131-13,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11132-10,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11132-12,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11130,KRH11130,KRH11130-1,hypothetical protein,15,6983384,6990249,-1,,6983384,6990249,6990249,3830,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-4,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-5,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-6,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-7,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-8,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-9,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-10,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-11,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-12,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-13,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11131-14,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G091000,KRH11133,KRH11133,KRH11133-1,hypothetical protein,15,6983384,6990249,-1,,6983738,6988409,6988409,2454,,,4,39.19,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09949,KRH09949,KRH09949-1,hypothetical protein,15,1573643,1577917,1,,1573643,1577917,1573643,2622,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09949,KRH09949,KRH09949-2,hypothetical protein,15,1573643,1577917,1,,1573643,1577917,1573643,2622,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09949,KRH09949,KRH09949-3,hypothetical protein,15,1573643,1577917,1,,1573643,1577917,1573643,2622,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09949,KRH09949,KRH09949-4,hypothetical protein,15,1573643,1577917,1,,1573643,1577917,1573643,2622,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09949,KRH09949,KRH09949-5,hypothetical protein,15,1573643,1577917,1,,1573643,1577917,1573643,2622,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09948,KRH09948,KRH09949-2,hypothetical protein,15,1573643,1577917,1,,1574227,1577900,1574227,2021,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09948,KRH09948,KRH09949-3,hypothetical protein,15,1573643,1577917,1,,1574227,1577900,1574227,2021,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09948,KRH09948,KRH09949-4,hypothetical protein,15,1573643,1577917,1,,1574227,1577900,1574227,2021,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09948,KRH09948,KRH09948-1,hypothetical protein,15,1573643,1577917,1,,1574227,1577900,1574227,2021,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G020300,KRH09948,KRH09948,KRH09948-5,hypothetical protein,15,1573643,1577917,1,,1574227,1577900,1574227,2021,,,2,37.54,protein_coding,protein_coding,ena,ena,
GLYMA_15G012800,KRH09813,KRH09813,KRH09813-1,hypothetical protein,15,1012651,1016161,-1,,1012651,1016161,1016161,861,,,1,31.13,protein_coding,protein_coding,ena,ena,
GLYMA_15G012800,KRH09813,KRH09813,KRH09813-2,hypothetical protein,15,1012651,1016161,-1,,1012651,1016161,1016161,861,,,1,31.13,protein_coding,protein_coding,ena,ena,
GLYMA_15G012800,KRH09813,KRH09813,KRH09813-3,hypothetical protein,15,1012651,1016161,-1,,1012651,1016161,1016161,861,,,1,31.13,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-1,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-2,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-3,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-4,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-5,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-6,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-7,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-8,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-9,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-10,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-11,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-12,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-13,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06452,KRH06452,KRH06452-14,hypothetical protein,16,2253326,2258523,-1,,2253357,2258522,2258522,3045,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-2,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-3,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-4,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-5,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-6,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-7,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-8,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-9,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-10,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-11,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-12,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06452-13,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06451-1,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06451,KRH06451,KRH06451-14,hypothetical protein,16,2253326,2258523,-1,,2253326,2258523,2258523,3081,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-2,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-3,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-4,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-5,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-6,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-7,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-8,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-9,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-10,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-11,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06452-13,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06450-1,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06450-12,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G023600,KRH06450,KRH06450,KRH06450-14,hypothetical protein,16,2253326,2258523,-1,,2253357,2258520,2258520,3038,,,3,37.96,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-1,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-2,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-3,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-4,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-5,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-6,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
GLYMA_16G000300,KRH06026,KRH06026,KRH06026-7,hypothetical protein,16,25179,31940,-1,,25179,31940,31940,2755,,,1,36.90,protein_coding,protein_coding,ena,ena,
