ensembl_gene_id,Class,Transcripts,name,Family,Sub_Family,chromosome_me,start_position,end_position,strand,transcript_start,transcript_end,Length.AM,EffectiveLength.AM,TPM.AM,NumReads.AM,Length.OF,EffectiveLength.OF,TPM.OF,NumReads.OF,Length.IBM,EffectiveLength.IBM,TPM.IBM,NumReads.IBM,Length.IAM,EffectiveLength.IAM,TPM.IAM,NumReads.IAM,Length.SAM6D,EffectiveLength.SAM6D,TPM.SAM6D,NumReads.SAM6D,Length.SAM17D,EffectiveLength.SAM17D,TPM.SAM17D,NumReads.SAM17D,Length.SAM38D,EffectiveLength.SAM38D,TPM.SAM38D,NumReads.SAM38D,Length.RootTip,EffectiveLength.RootTip,TPM.RootTip,NumReads.RootTip,Length.Callus,EffectiveLength.Callus,TPM.Callus,NumReads.Callus,Length.Hypocotyl,EffectiveLength.Hypocotyl,TPM.Hypocotyl,NumReads.Hypocotyl,Length.Cotyledon,EffectiveLength.Cotyledon,TPM.Cotyledon,NumReads.Cotyledon,Length.Leaf,EffectiveLength.Leaf,TPM.Leaf,NumReads.Leaf,Length.Root,EffectiveLength.Root,TPM.Root,NumReads.Root,Length.Nodule,EffectiveLength.Nodule,TPM.Nodule,NumReads.Nodule,ortholog_name
Glyma.13G117100,B,KRH19442,Glyma.13G117100.2,IAA,IAA31,13,23036700,23038610,1,23036846,23038610,1451,1202,0,0,1451,1202,0,0,1451,1202,0,0,1451,1202,0,0,1451,1202,0.0297469999999999,1.661,1451,1202,0,0,1451,1202,0,0,1451,1202,0,0,1451,1202,0,0,1451,1202,0.0635089999999999,6.112,1451,1202,0,0,1451,1201,0,0,1451,1201,0,0,1451,1201,0.704845,5.586,GmIAA31_A
Glyma.13G117100,B,KRH19444,Glyma.13G117100.4,IAA,IAA31,13,23036700,23038610,1,23036700,23038610,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1275,0,0,1524,1274,0,0,1524,1274,0,0,1524,1274,0,0,GmIAA31_A
Glyma.13G127000,B,KRH19625,Glyma.13G127000.3,IAA,IAA12/13,13,24008533,24012615,1,24008533,24012615,1513,1264,5.03520099999999,277.906,1513,1264,14.8733609999999,801.075,1513,1264,4.65911899999999,209.581999999999,1513,1264,2.71897499999999,155.06,1513,1264,5.34242099999999,313.752,1513,1264,5.31786799999999,304.923999999999,1513,1264,4.462634,236.048,1513,1264,2.58463099999999,322.706,1513,1264,0.033137,2,1513,1264,11.652196,1179.223,1513,1264,4.354242,475.747,1513,1263,3.345251,25.707,1513,1263,14.891714,127.337,1513,1263,5.57443,46.462,GmIAA12/13_C
Glyma.13G140600,C,KRH19869,Glyma.13G140600.1,ARF,ARF10/16,13,25308345,25312385,-1,25308345,25312385,3554,3305,0.431439999999999,62.262,3554,3305,0.329681,46.4279999999999,3554,3305,0.547244999999999,64.366,3554,3305,0.40688,60.6709999999999,3554,3305,0.354667999999999,54.462,3554,3305,0.612847,91.882,3554,3305,0.664933,91.9629999999999,3554,3305,0.449081999999999,146.608,3554,3305,0.0712499999999999,11.244,3554,3305,0.882885999999999,233.624,3554,3305,0,0,3554,3304,0.497937999999999,10.01,3554,3304,0.444525999999999,9.944,3554,3304,0.213063,4.64599999999999,GmARF10/16_E
Glyma.13G140600,C,KRH19870,Glyma.13G140600.2,ARF,ARF10/16,13,25308345,25312385,-1,25308389,25310420,1545,1296,6.946392,393.095,1545,1296,3.479995,192.176999999999,1545,1296,4.37642699999999,201.849999999999,1545,1296,3.13007599999999,183.023,1545,1296,4.930721,296.904999999999,1545,1296,8.4923940000000009,499.278,1545,1296,3.843545,208.449,1545,1296,2.63874599999999,337.803,1545,1296,2.024611,125.29,1545,1296,4.285501,444.68,1545,1296,2.96549199999999,332.214,1545,1295,2.365339,18.637,1545,1295,0.758677,6.652,1545,1295,0,0,GmARF10/16_E
Glyma.13G159000,C,KRH20139,Glyma.13G159000.1,IAA,IAA29,13,27424532,27425894,-1,27424532,27425894,892,643,0.391786,11,892,643,0,0,892,643,0,0,892,643,0,0,892,643,0.669448999999999,20,892,643,0.857079999999999,25,892,643,0.334479,9,892,643,1.716145,109,892,643,0,0,892,643,6.86500899999999,353.422,892,643,0,0,892,642,0.256008,1,892,642,0,0,892,642,0,0,GmIAA29_C
Glyma.13G174000,B,KRH20373,Glyma.13G174000.1,ARF,ARF3,13,28805502,28811556,1,28805502,28811477,2842,2593,27.510148,3114.79,2842,2593,8.54110999999999,943.7,2842,2593,32.9505649999999,3040.67,2842,2593,28.506968,3335.03299999999,2842,2593,27.50156,3313.306,2842,2593,62.827289,7390.237,2842,2593,21.196458,2300.001,2842,2593,1.73374999999999,444.069,2842,2593,1.032098,127.788,2842,2593,37.6104879999999,7808.22699999999,2842,2593,1.76548799999999,395.716,2842,2592,1.598356,25.207,2842,2592,2.12863999999999,37.3549999999999,2842,2592,0.75782,12.9629999999999,GmARF3_C
Glyma.13G174000,B,KRH20374,Glyma.13G174000.2,ARF,ARF3,13,28805502,28811556,1,28805502,28811556,2912,2663,0,0,2912,2663,0.525935999999999,59.679,2912,2663,0.255909,24.253,2912,2663,0,0,2912,2663,1.81743499999999,224.87,2912,2663,1.418679,171.381,2912,2663,0,0,2912,2663,0.0813939999999999,21.41,2912,2663,0,0,2912,2663,1.017614,216.967999999999,2912,2663,0,0,2912,2662,6.18237599999999,100.132,2912,2662,8.38007999999999,151.03,2912,2662,13.602053,238.948,GmARF3_C
Glyma.13G174000,B,KRH20375,Glyma.13G174000.3,ARF,ARF3,13,28805502,28811556,1,28806252,28811494,2569,2320,2.12088099999999,214.851,2569,2320,0,0,2569,2320,9.99962,825.610999999999,2569,2320,7.170137,750.519999999999,2569,2320,11.722765,1263.62899999999,2569,2320,1.291971,135.972,2569,2320,3.75023699999999,364.089999999999,2569,2320,0,0,2569,2320,0,0,2569,2320,0.457633999999999,85.006,2569,2320,8.551942,1715.02,2569,2319,0,0,2569,2319,0,0,2569,2319,0.542018,8.29499999999999,GmARF3_C
Glyma.13G221400,A,KRH21113,Glyma.13G221400.1,ARF,ARF6,13,33457802,33464856,1,33457802,33464856,4047,3798,0,0,4047,3798,7.440723,1204.16799999999,4047,3798,0,0,4047,3798,12.346282,2115.621,4047,3798,0,0,4047,3798,0,0,4047,3798,4.97261699999999,790.318999999999,4047,3798,0,0,4047,3798,7.48193299999999,1356.866,4047,3798,6.20443899999999,1886.681,4047,3798,16.5994789999999,5449.617,4047,3797,0,0,4047,3797,0,0,4047,3797,0,0,GmARF6_B
Glyma.13G221400,A,KRH21114,Glyma.13G221400.2,ARF,ARF6,13,33457802,33464856,1,33457802,33464856,4044,3795,34.943626,5790.46,4044,3795,18.239549,2949.463,4044,3795,43.916594,5931.224,4044,3795,27.736611,4749.10499999999,4044,3795,22.6777359999999,3998.648,4044,3795,46.86142,8067.42199999999,4044,3795,20.641988,3278.125,4044,3795,1.65826699999999,621.624,4044,3795,2.961649,536.678,4044,3795,28.9908649999999,8808.743,4044,3795,1.27951299999999,419.733,4044,3794,19.9604749999999,460.764999999999,4044,3794,4.11577699999999,105.72,4044,3794,1.477684,36.997,GmARF6_B
Glyma.13G234200,B,KRH21341,Glyma.13G234200.1,ARF,ARF3,13,34492285,34498651,1,34492285,34498651,3343,3094,20.015874,2704.134,3343,3094,16.8484249999999,2221.246,3343,3094,25.477957,2805.36099999999,3343,3094,15.363025,2144.587,3343,3094,19.224741,2763.646,3343,3094,22.512072,3159.68199999999,3343,3094,15.032154,1946.27299999999,3343,3094,2.369088,724.041,3343,3094,3.245702,479.509999999999,3343,3094,16.866668,4178.21299999999,3343,3094,6.10281599999999,1632.17699999999,3343,3093,13.162772,247.706999999999,3343,3093,4.909548,102.808,3343,3093,5.517245,112.614,GmARF3_D
Glyma.13G325200,C,KRH22880,Glyma.13G325200.1,ARF,ARF10/16,13,42036714,42039907,1,42036714,42039907,2918,2669,20.574649,2397.808,2918,2669,28.899009,3286.61299999999,2918,2669,26.015501,2471.068,2918,2669,21.834941,2629.34299999999,2918,2669,14.182107,1758.69699999999,2918,2669,26.9631019999999,3264.57,2918,2669,17.141114,1914.476,2918,2669,4.23872499999999,1117.49399999999,2918,2669,2.404067,306.382,2918,2669,4.86314099999999,1039.217,2918,2669,3.899084,899.554999999999,2918,2668,3.22380399999999,52.332,2918,2668,6.13404599999999,110.8,2918,2668,3.94120999999999,69.391,GmARF10/16_F
Glyma.13G354100,B,KRH23385,Glyma.13G354100.6,IAA,IAA18/26/28,13,44243093,44247000,-1,44243212,44245921,1041,792,26.4974479999999,916.351999999999,1041,792,21.206119,715.654999999999,1041,792,45.11628,1271.635,1041,792,33.505966,1197.275,1041,792,53.6233259999999,1973.24299999999,1041,792,78.5457179999999,2821.98799999999,1041,792,27.8749189999999,923.849,1041,792,9.20002599999999,719.74,1041,792,10.063586,380.579999999999,1041,792,13.900225,881.429999999999,1041,792,8.47293299999999,580.062999999999,1041,791,5.819669,28.0079999999999,1041,791,0,0,1041,791,1.393936,7.27599999999999,GmIAA18/26/28_C
Glyma.13G354100,B,KRH23387,Glyma.13G354100.8,IAA,IAA18/26/28,13,44243093,44247000,-1,44243093,44247000,2239,1990,14.47227,1257.544,2239,1990,8.10863499999999,687.572,2239,1990,22.713118,1608.547,2239,1990,13.8896149999999,1247.067,2239,1990,18.0138339999999,1665.56199999999,2239,1990,9.055217,817.447,2239,1990,4.696097,391.067999999999,2239,1990,4.00623899999999,787.500999999999,2239,1990,3.504068,332.961,2239,1990,3.85551099999999,614.293999999999,2239,1990,7.05795999999999,1214.084,2239,1989,23.3896039999999,283.053999999999,2239,1989,15.0316569999999,202.418,2239,1989,0,0,GmIAA18/26/28_C
Glyma.13G354100,B,KRH23390,Glyma.13G354100.11,IAA,IAA18/26/28,13,44243093,44247000,-1,44243093,44247000,2232,1983,3.557045,307.995999999999,2232,1983,6.41406499999999,541.966999999999,2232,1983,10.8679919999999,766.966,2232,1983,6.41406299999999,573.855,2232,1983,9.79256499999999,902.2369999999988,2232,1983,8.04760899999999,723.931,2232,1983,7.36073,610.809999999999,2232,1983,0.316776999999999,62.0489999999999,2232,1983,0,0,2232,1983,1.190654,189.038,2232,1983,0.290381999999999,49.7749999999999,2232,1982,0,0,2232,1982,0,0,2232,1982,1.342664,17.561,GmIAA18/26/28_C
Glyma.13G356600,A,KRH23426,Glyma.13G356600.1,IAA,IAA27,13,44467797,44470294,-1,44467797,44470294,1570,1321,10.320921,595.326,1570,1321,16.088208,905.581999999999,1570,1321,9.316204,437.971,1570,1321,19.731117,1175.98299999999,1570,1321,2.911798,178.717,1570,1321,4.219405,252.848999999999,1570,1321,9.52010399999999,526.268,1570,1321,19.0255219999999,2482.56599999999,1570,1321,0.0170219999999999,1.074,1570,1321,14.317767,1514.325,1570,1321,1.278545,145.994,1570,1320,0.516247,4.14599999999999,1570,1320,17.94849,160.401999999999,1570,1320,2.149832,18.727,GmIAA27_H
Glyma.13G361100,A,KRH23504,Glyma.13G361100.1,IAA,IAA5/6/19,13,44811546,44814902,1,44811546,44814902,1044,795,5.685349,197.359,1044,795,47.248758,1600.56999999999,1044,795,7.89354499999999,223.328,1044,795,6.945217,249.115,1044,795,3.220193,118.946,1044,795,3.438326,124,1044,795,6.370852,211.947,1044,795,32.6314229999999,2562.50399999999,1044,795,0.0526859999999999,2,1044,795,74.549391,4745.175,1044,795,4.435177,304.786,1044,794,8.05295699999999,38.9029999999999,1044,794,11.06221,59.466,1044,794,0.954243999999999,5,GmIAA5/6/19_B
Glyma.13G361200,C,KRH23505,Glyma.13G361200.2,IAA,IAA15,13,44823128,44824990,1,44823128,44824990,1458,1209,12.633845,666.952999999999,1458,1209,34.132333,1758.366,1458,1209,23.0107469999999,990.058999999999,1458,1209,25.4715139999999,1389.401,1458,1209,1.646924,92.513,1458,1209,6.96631399999999,382.065,1458,1209,8.25054899999999,417.418,1458,1209,1.139437,136.074999999999,1458,1209,0.084499,4.878,1458,1209,22.09702,2138.952,1458,1209,0.344476999999999,36,1458,1208,1.075164,7.902,1458,1208,0,0,1458,1208,0,0,GmIAA15_A
Glyma.13G361200,C,KRH23506,Glyma.13G361200.3,IAA,IAA15,13,44823128,44824990,1,44823523,44824170,453,204,4.207631,37.4799999999999,453,204,27.5339999999999,239.341,453,204,24.8224139999999,180.21,453,204,38.845795,357.536999999999,453,204,2.963733,28.091,453,204,4.52812799999999,41.904,453,204,5.88153099999999,50.209,453,204,0,0,453,204,0.320502,3.12199999999999,453,204,27.2460659999999,445.014999999999,453,204,0,0,453,203,4.265176,5.26799999999999,453,203,0,0,453,203,0,0,GmIAA15_A
Glyma.13G361200,C,KRH23507,Glyma.13G361200.4,IAA,IAA15,13,44823128,44824990,1,44823128,44824990,1668,1419,0,0,1668,1419,0.408244,24.684,1668,1419,0.462067,23.334,1668,1419,0.112749,7.218,1668,1419,0.327442999999999,21.588,1668,1419,0.33964,21.863,1668,1419,0.0850719999999999,5.05199999999999,1668,1419,0.193049,27.059,1668,1419,0,0,1668,1419,1.155331,131.258999999999,1668,1419,0,0,1668,1418,0,0,1668,1418,0,0,1668,1418,0,0,GmIAA15_A
Glyma.13G361200,C,KRH23508,Glyma.13G361200.5,IAA,IAA15,13,44823128,44824990,1,44823128,44824990,1545,1296,1.637505,92.6659999999999,1545,1296,1.231066,67.983,1545,1296,0,0,1545,1296,0,0,1545,1296,0,0,1545,1296,0,0,1545,1296,0,0,1545,1296,0,0,1545,1296,0,0,1545,1296,0.078046,8.098,1545,1296,0,0,1545,1295,0,0,1545,1295,0,0,1545,1295,0.819102,7,GmIAA15_A
Glyma.14G032700,A,KRH14544,Glyma.14G032700.1,ARF,ARF6/8,14,2372881,2381492,-1,2372881,2381492,3438,3189,13.708186,1908.833,3438,3189,7.606123,1033.558,3438,3189,17.42315,1977.357,3438,3189,10.6482259999999,1532.069,3438,3189,6.260302,927.58,3438,3189,6.847699,990.619,3438,3189,4.98298899999999,664.976999999999,3438,3189,5.15638,1624.28,3438,3189,10.296462,1567.873,3438,3189,8.99557,2296.80499999999,3438,3189,7.75997999999999,2139.103,3438,3188,5.871279,113.884,3438,3188,6.36521899999999,137.384999999999,3438,3188,2.22782599999999,46.869,GmARF6/8_B
Glyma.14G032700,A,KRH14545,Glyma.14G032700.2,ARF,ARF6/8,14,2372881,2381492,-1,2373147,2380904,2691,2442,24.2127969999999,2581.808,2691,2442,16.736882,1741.555,2691,2442,24.024276,2087.853,2691,2442,19.818321,2183.53,2691,2442,19.704864,2235.737,2691,2442,35.9513699999999,3982.61799999999,2691,2442,17.789199,1817.876,2691,2442,8.291292,1999.997,2691,2442,14.000412,1632.506,2691,2442,25.5369649999999,4992.935,2691,2442,16.769496,3539.829,2691,2441,2.523177,37.4739999999999,2691,2441,4.036692,66.7109999999999,2691,2441,0.814913,13.127,GmARF6/8_B
Glyma.14G179500,AFB4/5,KRH16819,Glyma.14G179500.1,AFB/TIR1,AFB4/5,14,44113557,44116967,-1,44113557,44116967,3141,2892,21.750232,2746.601,3141,2892,21.4179689999999,2639.32999999999,3141,2892,17.4358709999999,1794.51,3141,2892,15.85416,2068.655,3141,2892,22.806197,3064.452,3141,2892,19.605122,2572.02599999999,3141,2892,9.95001399999999,1204.16,3141,2892,11.207461,3201.599,3141,2892,12.500697,1726.239,3141,2892,17.456177,4041.92599999999,3141,2892,8.50609,2126.39899999999,3141,2891,19.094595,335.869,3141,2891,14.355242,280.973999999999,3141,2891,3.39486,64.768,GmAFB4/5_D
Glyma.14G185400,A,KRH16912,Glyma.14G185400.1,IAA,IAA8/9,14,44930075,44934248,1,44930075,44934248,2528,2279,19.792966,1969.64799999999,2528,2279,34.9553099999999,3394.48999999999,2528,2279,23.2356589999999,1884.53099999999,2528,2279,19.0188169999999,1955.575,2528,2279,28.8325229999999,3053.01299999999,2528,2279,30.739975,3178.011,2528,2279,19.492833,1859.009,2528,2279,14.392753,3240.03499999999,2528,2279,1.478317,160.872,2528,2279,30.9044659999999,5639.058,2528,2279,13.204208,2601.197,2528,2278,7.17259799999999,99.4129999999999,2528,2278,30.4365069999999,469.413999999999,2528,2278,2.826061,42.484,GmIAA8/9_G
Glyma.14G185400,A,KRH16913,Glyma.14G185400.2,IAA,IAA8/9,14,44930075,44934248,1,44930108,44934248,3967,3718,0.645792999999999,104.842,3967,3718,0.892453999999999,141.388,3967,3718,0.821523,108.700999999999,3967,3718,0.375514,62.9919999999999,3967,3718,2.92363399999999,505.05,3967,3718,1.12395399999999,189.568,3967,3718,0.404969,63.008,3967,3718,1.11179,408.312999999999,3967,3718,0.046223,8.20599999999999,3967,3718,0.788746999999999,234.794999999999,3967,3718,0.170143999999999,54.682,3967,3717,0.165568999999999,3.744,3967,3717,0.714798,17.988,3967,3717,0.061695,1.51299999999999,GmIAA8/9_G
Glyma.14G208500,A,KRH17251,Glyma.14G208500.1,ARF,ARF8,14,47412802,47421148,-1,47412802,47421148,3613,3364,28.654153,4208.97999999999,3613,3364,15.700996,2250.61,3613,3364,38.672628,4629.814,3613,3364,29.855926,4531.408,3613,3364,27.408631,4283.956,3613,3364,36.4367629999999,5560.36499999999,3613,3364,17.3675479999999,2444.875,3613,3364,9.12439299999999,3031.94599999999,3613,3364,7.78445099999999,1250.409,3613,3364,20.863664,5619.36899999999,3613,3364,4.26428199999999,1239.991,3613,3363,10.382462,212.441,3613,3363,5.24514899999999,119.424,3613,3363,0.799745999999999,17.7489999999999,GmARF8_C
Glyma.14G217700,A,KRH17404,Glyma.14G217700.1,ARF,ARF5,14,48242771,48249860,-1,48242771,48249860,3942,3693,8.55015299999999,1378.75299999999,3942,3693,3.847763,605.48699999999894,3942,3693,13.376594,1758.04,3942,3693,6.469495,1077.944,3942,3693,22.197358,3808.748,3942,3693,31.89881,5343.93699999999,3942,3693,9.88113899999999,1527.03299999999,3942,3693,0.714242,260.547,3942,3693,11.731992,2068.804,3942,3693,1.691862,500.247999999999,3942,3693,2.222687,709.534999999999,3942,3692,2.60419899999999,58.499,3942,3692,2.804241,70.0949999999999,3942,3692,0.04138,1.008,GmARF5_A
Glyma.15G012700,C,KRH09808,Glyma.15G012700.1,IAA,IAA15,15,1002510,1004331,-1,1002510,1004331,1140,891,0,0,1140,891,0,0,1140,891,0,0,1140,891,0,0,1140,891,1.155381,47.8299999999999,1140,891,0,0,1140,891,0,0,1140,891,0,0,1140,891,0.141027999999999,6,1140,891,10.023863,715.078999999999,1140,891,0.415484999999999,32,1140,890,1.07658499999999,5.83,1140,890,0.251881999999999,1.518,1140,890,0,0,GmIAA15_B
Glyma.15G012700,C,KRH09809,Glyma.15G012700.2,IAA,IAA15,15,1002510,1004331,-1,1002510,1004331,1199,950,3.39376599999999,140.779,1199,950,16.0081589999999,648.010999999999,1199,950,4.35765799999999,147.325999999999,1199,950,6.49899999999999,278.559,1199,950,0.220837,9.74799999999999,1199,950,2.115498,91.168,1199,950,0.980443999999999,38.9769999999999,1199,950,3.69760199999999,346.980999999999,1199,950,0,0,1199,950,40.6129499999999,3089.07999999999,1199,950,0,0,1199,949,0,0,1199,949,0,0,1199,949,0,0,GmIAA15_B
Glyma.15G012700,C,KRH09810,Glyma.15G012700.3,IAA,IAA15,15,1002510,1004331,-1,1002982,1004171,570,321,0,0,570,321,4.99593099999999,68.334,570,321,8.93499699999999,102.071,570,321,0,0,570,321,0,0,570,321,0,0,570,321,0,0,570,321,2.076731,65.849,570,321,0,0,570,321,29.164729,749.556,570,321,0,0,570,320,0,0,570,320,0.68418,1.482,570,320,0,0,GmIAA15_B
Glyma.15G012700,C,KRH09811,Glyma.15G012700.4,IAA,IAA15,15,1002510,1004331,-1,1003105,1004171,555,306,1.50891,20.161,555,306,6.827547,89.0229999999999,555,306,0,0,555,306,9.72654499999999,134.285,555,306,0,0,555,306,0,0,555,306,0,0,555,306,0,0,555,306,0,0,555,306,16.3884019999999,401.512,555,306,0,0,555,305,0,0,555,305,0,0,555,305,0,0,GmIAA15_B
Glyma.15G012700,C,KRH09812,Glyma.15G012700.5,IAA,IAA15,15,1002510,1004331,-1,1003547,1004171,363,114,2.804487,13.96,363,114,5.405395,26.257,363,114,0,0,363,114,0,0,363,114,0.987341,5.23,363,114,0,0,363,114,2.587548,12.3439999999999,363,114,2.844997,32.0369999999999,363,114,0,0,363,114,42.887225,391.449,363,114,0,0,363,113,0,0,363,113,0,0,363,113,0,0,GmIAA15_B
Glyma.15G012800,A,KRH09813,Glyma.15G012800.1,IAA,IAA6/19,15,1012651,1016161,-1,1012651,1016161,861,612,0.17366,4.641,861,612,2.547403,66.43,861,612,0.76548,16.672,861,612,1.55313499999999,42.8849999999999,861,612,0.037059,1.054,861,612,0,0,861,612,0.392546,10.053,861,612,30.031869,1815.496,861,612,0,0,861,612,56.262222,2756.82499999999,861,612,0.0418559999999999,2.214,861,611,1.908984,7.097,861,611,2.062993,8.534,861,611,0,0,GmIAA6/19_A
Glyma.15G017500,A,KRH09903,Glyma.15G017500.2,IAA,IAA27,15,1367022,1369950,1,1367022,1369391,1342,1093,0,0,1342,1093,2.56234299999999,119.337,1342,1093,0.304983999999999,11.863,1342,1093,0,0,1342,1093,0,0,1342,1093,0,0,1342,1093,0,0,1342,1093,0.790853,85.384,1342,1093,0,0,1342,1093,31.100809,2721.65299999999,1342,1093,0,0,1342,1092,0,0,1342,1092,0,0,1342,1092,0,0,GmIAA27_I
Glyma.15G017500,A,KRH09902,Glyma.15G017500.1,IAA,IAA27,15,1367022,1369950,1,1367022,1369950,1614,1365,10.936503,651.845,1614,1365,17.794125,1034.967,1614,1365,8.804709,427.711999999999,1614,1365,14.915091,918.554999999999,1614,1365,5.743871,364.283,1614,1365,6.24206899999999,386.517,1614,1365,8.07947,461.505999999999,1614,1365,15.293421,2062.04799999999,1614,1365,3.036705,197.925999999999,1614,1365,54.0201059999999,5903.765,1614,1365,5.11060499999999,603.005999999999,1614,1364,3.300627,27.3919999999999,1614,1364,7.86221,72.605,1614,1364,1.807851,16.273,GmIAA27_I
Glyma.15G017500,A,KRH09904,Glyma.15G017500.3,IAA,IAA27,15,1367022,1369950,1,1367273,1369055,864,615,7.478564,200.829,864,615,13.970931,366.115,864,615,7.193988,157.452,864,615,3.079994,85.462,864,615,0,0,864,615,5.148416,143.633999999999,864,615,8.05205199999999,207.226,864,615,0,0,864,615,0,0,864,615,0,0,864,615,0,0,864,614,4.67428099999999,17.462,864,614,5.53005499999999,22.988,864,614,0,0,GmIAA27_I
Glyma.15G020300,B,KRH09948,Glyma.15G020300.1,IAA,IAA18/26/28,15,1573643,1577917,1,1574227,1577900,2021,1772,42.470427,3286.12199999999,2021,1772,19.515398,1473.527,2021,1772,47.520291,2996.724,2021,1772,27.5271919999999,2200.75799999999,2021,1772,45.437063,3740.896,2021,1772,75.229999,6047.31099999999,2021,1772,30.583841,2267.869,2021,1772,2.92710299999999,512.346,2021,1772,11.723151,991.918999999999,2021,1772,22.2657659999999,3158.947,2021,1772,30.024028,4598.85,2021,1771,18.0693759999999,194.703,2021,1771,10.070071,120.742,2021,1771,0,0,GmIAA18/26/28_D
Glyma.15G020300,B,KRH09949,Glyma.15G020300.2,IAA,IAA18/26/28,15,1573643,1577917,1,1573643,1577917,2622,2373,0.186345,19.309,2622,2373,0,0,2622,2373,0,0,2622,2373,0,0,2622,2373,0.296115999999999,32.648,2622,2373,0,0,2622,2373,0,0,2622,2373,0,0,2622,2373,0,0,2622,2373,0,0,2622,2373,0,0,2622,2372,5.11783799999999,73.8599999999999,2622,2372,0,0,2622,2372,1.454167,22.762,GmIAA18/26/28_D
Glyma.15G091000,A,KRH11130,Glyma.15G091000.1,ARF,ARF6,15,6983384,6990249,-1,6983384,6990249,3830,3581,24.133924,3773.68499999999,3830,3581,13.9783019999999,2132.92599999999,3830,3581,30.63539,3904.19599999999,3830,3581,31.4790929999999,5085.96299999999,3830,3581,11.108567,1848.26399999999,3830,3581,24.4014689999999,3963.947,3830,3581,13.87329,2078.95899999999,3830,3581,0.89866,317.879,3830,3581,2.88571599999999,493.430999999999,3830,3581,9.97956499999999,2861.257,3830,3581,2.665057,824.95,3830,3580,2.94360799999999,64.117,3830,3580,3.76650399999999,91.2909999999999,3830,3580,0.254089,6.003,GmARF6_C
Glyma.15G091000,A,KRH11131,Glyma.15G091000.2,ARF,ARF6,15,6983384,6990249,-1,6983738,6989467,2697,2448,7.58375199999999,810.642,2697,2448,2.79224199999999,291.261,2697,2448,2.349256,204.666,2697,2448,6.73681899999999,744.067999999999,2697,2448,0,0,2697,2448,34.199074,3797.811,2697,2448,6.46915999999999,662.706999999999,2697,2448,0.553189999999999,133.765999999999,2697,2448,0,0,2697,2448,19.413768,3805.06599999999,2697,2448,0,0,2697,2447,0,0,2697,2447,0,0,2697,2447,0,0,GmARF6_C
Glyma.15G091000,A,KRH11132,Glyma.15G091000.3,ARF,ARF6,15,6983384,6990249,-1,6983384,6990249,4645,4396,0.724775999999999,139.122,4645,4396,0.017661,3.30799999999999,4645,4396,0.284700999999999,44.5399999999999,4645,4396,0.465299,92.286,4645,4396,0.459529,93.858,4645,4396,0.820775999999999,163.678,4645,4396,0.586077999999999,107.813999999999,4645,4396,0.0197589999999999,8.58,4645,4396,0,0,4645,4396,0.551401,194.074,4645,4396,0,0,4645,4395,0.327577,8.75999999999999,4645,4395,0,0,4645,4395,0,0,GmARF6_C
Glyma.15G091000,A,KRH11133,Glyma.15G091000.4,ARF,ARF6,15,6983384,6990249,-1,6983738,6988409,2454,2205,6.66387299999999,641.605999999999,2454,2205,8.241576,774.347999999999,2454,2205,20.402868,1601.046,2454,2205,12.77895,1271.307,2454,2205,9.577318,981.192,2454,2205,0,0,2454,2205,5.546119,511.752,2454,2205,0.605504999999999,131.883,2454,2205,1.55787999999999,164.025,2454,2205,9.515878,1679.958,2454,2205,2.340603,446.120999999999,2454,2204,0,0,2454,2204,0,0,2454,2204,0,0,GmARF6_C
Glyma.15G142600,B,KRH11968,Glyma.15G142600.1,ARF,ARF9,15,11667437,11694054,1,11667437,11694054,6328,6079,0.2974,78.9419999999999,6328,6079,0.808104,209.323,6328,6079,1.301928,281.658999999999,6328,6079,0.137604,37.741,6328,6079,0,0,6328,6079,0.749256,206.619,6328,6079,0.476767,121.283,6328,6079,0.288683,173.346,6328,6079,0.55859,162.140999999999,6328,6079,0.257635999999999,125.395,6328,6079,0,0,6328,6078,1.787285,66.0949999999999,6328,6078,2.231474,91.825,6328,6078,0.675752,27.1039999999999,GmARF9_D
Glyma.15G142600,B,KRH11969,Glyma.15G142600.2,ARF,ARF9/13,15,11667437,11694054,1,11669282,11694054,5740,5491,4.116304,986.942999999999,5740,5491,2.163117,506.113999999999,5740,5491,4.95791299999999,968.845,5740,5491,3.56324899999999,882.763,5740,5491,5.42233599999999,1383.374,5740,5491,5.510621,1372.64899999999,5740,5491,1.942121,446.262,5740,5491,1.07031199999999,580.528,5740,5491,3.10644799999999,814.485999999999,5740,5491,2.48794,1093.786,5740,5491,4.226359,2006.016,5740,5490,3.69268699999999,123.346,5740,5490,0,0,5740,5490,2.10436999999999,76.2399999999999,GmARF9/13_A
Glyma.15G142600,B,KRH11970,Glyma.15G142600.3,ARF,ARF9/13,15,11667437,11694054,1,11667437,11694054,8720,8471,0,0,8720,8471,0,0,8720,8471,0.054507,16.4319999999999,8720,8471,0,0,8720,8471,0,0,8720,8471,0.00662499999999999,2.54599999999999,8720,8471,0,0,8720,8471,0,0,8720,8471,0,0,8720,8471,0.003702,2.511,8720,8471,0,0,8720,8470,0.115189,5.93599999999999,8720,8470,0,0,8720,8470,0.040145,2.244,GmARF9/13_A
